Branched-chain amino acid biosynthesis	YCL018W; YCL009C; YLR355C; YLR451W; YGL009C; YJR016C; YJR139C; YJR148W; YOR108W; YMR108W; YNL104C; YHR208W; YER086W
Branched-chain amino acid catabolism	YLR044C; YLR134W; YDL080C; YDR036C; YDR380W; YDR421W; YGR087C
Bromodomain	YLR357W; YLR399C; YDL070W; YBR081C; YGR056W; YGR252W; YGR270W; YKR008W; YOR290C; YIL126W
CBS domain	YLR432W; YBR214W; YGL115W; YGL056C; YGR155W; YJR040W; YML056C; YHR216W
CF(0)	YLR295C; YDR322C-A; YDR377W; YKL016C; YOL077W-A; Q0130; Q0080; Q0085; YML081C-A; YPL078C; YPR020W
CF(1)	YDL004W; YBL099W; YBR039W; YJR121W; YPL271W
Cadmium	YMR022W; YMR243C
Cadmium resistance	YDR135C; YDR423C; YML007W; YMR022W; YMR243C
Calcium	YAL048C; YDL128W; YDR129C; YDR373W; YBL105C; YBR109C; YBR117C; YGL167C; YGL106W; YGL085W; YGL006W; YGR098C; YGR167W; YGR217W; YJR131W; YKL190W; YOR086C; YOR087W; YOR257W; YOR311C; YML072C; YNL291C; YNL238W; YNL083W; YPL268W; YPR021C; YPR074C; YPR188C
Calcium channel	YGR217W; YOR087W; YNL291C
Calcium transport	YDL128W; YGL167C; YGL006W; YGR217W; YOR087W; YNL291C
Calcium/phospholipid-binding	YOR086C; YML072C
Calmodulin-binding	YFR014C; YLR248W; YLR433C; YAL029C; YBR169C; YGL158W; YGR167W; YOL016C; YOR326W; YML057W; YPL106C
Capsid maturation	YCL019W; YFL002W-A; YLR157C-B; YLR227W-B; YLR410W-B; YAR009C; YDR034C-D; YDR098C-B; YDR210W-B; YDR210C-D; YDR261W-B; YDR261C-D; YDR316W-B; YDR365W-B; YBL100W-B; YBL005W-B; YBR012W-B; YGR027W-B; YGR038C-B; YGR161W-B; YGR161C-D; YJR029W; YOL103W-B; YOR142W-B; YOR192C-B; YML045W; YML039W; YMR045C; YMR050C; YNL284C-B; YPL257W-B; YPR137C-B; YPR158W-B; YPR158C-D; YHL009W-B; YHR214C-B; YER138C; YER160C
Capsid protein	940477
Carbohydrate metabolism	YCR036W; YLR070C; YLR286C; YLR307W; YLR308W; YLR377C; YDR009W; YDR371W; YDR477W; YBR018C; YBR019C; YBR020W; YGL209W; YGL134W; YGL115W; YGL035C; YGR194C; YJL121C; YJR090C; YKL127W; YOR125C; YIL099W; YIL050W; YIL042C; YML051W; YMR105C; YMR278W; YMR280C; YMR311C; YNL241C; YNR071C; YPL248C; YPL219W; YPR160W; YHR210C; YER059W; YER133W
Carboxypeptidase	YFR044C; YBR139W; YGL203C; YJL172W; YMR297W; YHR132C
Carotenoid biosynthesis	YPL117C; YPL069C
Cell adhesion	YCR089W; YGL032C; YJR004C; YNR044W
Cell cycle	YCL032W; YCL029C; YCL024W; YCL014W; YCR002C; YCR020W-B; YCR063W; YCR077C; YFL034C-B; YFL024C; YFL009W; YFL008W; YFR008W; YFR027W; YFR028C; YFR031C; YFR036W; YFR040W; YFR046C; YLL003W; YLR002C; YLR084C; YLR086W; YLR102C; YLR103C; YLR117C; YLR127C; YLR175W; YLR190W; YLR210W; YLR215C; YLR226W; YLR227C; YLR229C; YLR238W; YLR254C; YLR272C; YLR274W; YLR288C; YLR310C; YLR314C; YLR315W; YLR321C; YLR353W; YLR361C; YLR381W; YLR459W; YAL040C; YAL034W-A; YAL025C; YAL024C; YAR014C; YAR019C; YDL220C; YDL209C; YDL239C; YDL225W; YDL179W; YDL164C; YDL155W; YDL153C; YDL132W; YDL127W; YDL126C; YDL117W; YDL108W; YDL088C; YDL064W; YDL055C; YDL047W; YDL017W; YDL008W; YDL003W; YDR013W; YDR016C; YDR052C; YDR054C; YDR113C; YDR118W; YDR137W; YDR168W; YDR180W; YDR182W; YDR200C; YDR201W; YDR217C; YDR218C; YDR247W; YDR254W; YDR260C; YDR273W; YDR293C; YDR318W; YDR320C-A; YDR325W; YDR364C; YDR383C; YDR416W; YDR439W; YDR451C; YDR457W; YBL105C; YBL097W; YBL084C; YBL063W; YBL034C; YBL031W; YBL023C; YBL016W; YBL009W; YBR087W; YBR107C; YBR133C; YBR135W; YBR158W; YBR160W; YBR202W; YBR211C; YBR233W-A; YBR274W; YBR275C; YBR276C; YGL240W; YGL238W; YGL229C; YGL249W; YGL201C; YGL190C; YGL116W; YGL113W; YGL106W; YGL097W; YGL086W; YGL061C; YGL021W; YGL003C; YGR040W; YGR041W; YGR044C; YGR092W; YGR108W; YGR109C; YGR113W; YGR152C; YGR179C; YGR188C; YGR225W; YGR230W; YGR245C; YJL194W; YJL187C; YJL164C; YJL157C; YJL098W; YJL090C; YJL076W; YJL074C; YJL041W; YJL030W; YJL019W; YJL013C; YJR053W; YJR066W; YJR068W; YJR076C; YJR089W; YJR092W; YJR112W; YJR135C; YKL203C; YKL193C; YKL138C-A; YKL108W; YKL089W; YKL052C; YKL048C; YKL022C; YKR001C; YKR028W; YKR037C; YKR042W; YKR083C; YOL115W; YOL094C; YOL091W; YOL069W; YOL004W; YOR005C; YOR008C; YOR019W; YOR026W; YOR043W; YOR054C; YOR057W; YOR066W; YOR073W; YOR080W; YOR083W; YOR119C; YOR144C; YOR177C; YOR195W; YOR217W; YOR249C; YOR257W; YOR264W; YOR269W; YOR301W; YOR322C; YOR326W; YOR353C; YOR373W; YIL150C; YIL144W; YIL135C; YIL126W; YIL122W; YIL106W; YIL050W; YIL046W; YIL026C; YIR010W; YIR025W; YML064C; YML058W; YML049C; YML027W; YMR001C; YMR029C; YMR032W; YMR036C; YMR043W; YMR048W; YMR052W; YMR055C; YMR076C; YMR078C; YMR117C; YMR135C; YMR153W; YMR199W; YMR213W; YNL327W; YNL299W; YNL290W; YNL289W; YNL273W; YNL225C; YNL197C; YNL188W; YNL172W; YNL166C; YNL164C; YNL127W; YNL066W; YNL053W; YNL007C; YNL001W; YNR027W; YPL257W; YPL256C; YPL242C; YPL233W; YPL267W; YPL209C; YPL155C; YPL153C; YPL151C; YPL128C; YPL018W; YPL008W; YPR019W; YPR046W; YPR082C; YPR109W; YPR115W; YPR119W; YPR120C; YPR141C; YPR175W; YPR188C; YHL007C; YHR071W; YHR090C; YHR107C; YHR124W; YHR166C; YHR184W; YHR191C; YEL061C; YEL029C; YER016W; YER018C; YER124C; YER133W; YER147C; YER173W; YER179W; YER180C
Cell division	YCL029C; YCL024W; YCR002C; YCR077C; YFL034C-B; YFL009W; YFL008W; YFR031C; YFR036W; YFR046C; YLL003W; YLR002C; YLR084C; YLR086W; YLR102C; YLR127C; YLR175W; YLR190W; YLR210W; YLR215C; YLR227C; YLR229C; YLR254C; YLR272C; YLR310C; YLR314C; YLR315W; YLR381W; YLR459W; YAL040C; YAL034W-A; YAL024C; YAR014C; YAR019C; YDL220C; YDL239C; YDL225W; YDL179W; YDL164C; YDL155W; YDL132W; YDL127W; YDL117W; YDL108W; YDL088C; YDL064W; YDL047W; YDL017W; YDL008W; YDL003W; YDR016C; YDR054C; YDR113C; YDR118W; YDR137W; YDR168W; YDR182W; YDR201W; YDR218C; YDR254W; YDR260C; YDR273W; YDR293C; YDR318W; YDR320C-A; YDR325W; YDR364C; YDR383C; YBL097W; YBL084C; YBL063W; YBL034C; YBL031W; YBL016W; YBR107C; YBR133C; YBR135W; YBR158W; YBR160W; YBR211C; YBR233W-A; YGL240W; YGL238W; YGL116W; YGL106W; YGL097W; YGL086W; YGL061C; YGL003C; YGR044C; YGR108W; YGR109C; YGR113W; YGR152C; YGR179C; YGR225W; YJL194W; YJL187C; YJL164C; YJL157C; YJL076W; YJL074C; YJL030W; YJL013C; YJR053W; YJR076C; YJR089W; YJR092W; YJR112W; YJR135C; YKL193C; YKL138C-A; YKL089W; YKL052C; YKL022C; YKR001C; YKR037C; YKR042W; YKR083C; YOL115W; YOL091W; YOL069W; YOL004W; YOR005C; YOR073W; YOR119C; YOR177C; YOR195W; YOR217W; YOR249C; YOR257W; YOR269W; YOR301W; YOR326W; YOR353C; YOR373W; YIL144W; YIL122W; YIL106W; YIL050W; YIL026C; YIR010W; YIR025W; YML064C; YMR001C; YMR032W; YMR036C; YMR055C; YMR076C; YMR117C; YMR153W; YMR199W; YNL327W; YNL299W; YNL289W; YNL225C; YNL188W; YNL172W; YNL164C; YNL066W; YNL001W; YPL256C; YPL242C; YPL233W; YPL267W; YPL155C; YPL018W; YPR046W; YPR082C; YPR119W; YPR120C; YPR141C; YPR188C; YHR071W; YHR107C; YHR124W; YHR166C; YHR184W; YEL061C; YER016W; YER018C; YER124C; YER133W; YER147C
Cell membrane	YCL048W; YCL025C; YCR010C; YCR017C; YCR024C-A; YCR027C; YCR028C; YFL051C; YFL041W; YFL005W; YFR029W; YLL028W; YLL010C; YLL053C; YLL052C; YLR004C; YLR019W; YLR020C; YLR084C; YLR096W; YLR120C; YLR121C; YLR187W; YLR194C; YLR214W; YLR219W; YLR229C; YLR262C; YLR332W; YLR342W; YLR343W; YLR353W; YLR373C; YLR413W; YLR414C; YAR027W; YAR031W; YAR050W; YDL222C; YDL194W; YDL035C; YDL019C; YDL012C; YDR033W; YDR038C; YDR039C; YDR040C; YDR055W; YDR090C; YDR093W; YDR122W; YDR144C; YDR160W; YDR210W; YDR261C; YDR276C; YDR348C; YDR373W; YDR384C; YDR461W; YDR463W; YDR522C; YBL061C; YBL037W; YBL029C-A; YBL007C; YBR078W; YBR264C; YGL233W; YGL208W; YGL100W; YGL008C; YGR026W; YGR041W; YGR065C; YGR138C; YGR152C; YGR198W; YGR217W; YGR221C; YGR224W; YGR241C; YJL212C; YJL194W; YJL156C; YJL100W; YJL058C; YJR005W; YJR058C; YJR066W; YKL203C; YKL196C; YKL220C; YKL135C; YKL126W; YKL051W; YKL046C; YKR014C; YKR055W; YKR100C; YOL132W; YOL152W; YOL122C; YOL109W; YOL103W; YOL084W; YOL078W; YOL019W; YOL011W; YOR008C; YOR049C; YOR086C; YOR101W; YOR153W; YOR161C; YOR171C; YOR273C; YOR301W; YOR306C; YOR378W; YOR381W; YOR384W; YIL147C; YIL140W; YIL118W; YIL105C; YIL047C; YIR006C; YIR032C; YIR039C; YML072C; YML052W; YMR008C; YMR009W; YMR017W; YMR058W; YMR063W; YMR068W; YMR238W; YMR307W; YNL323W; YNL322C; YNL294C; YNL291C; YNL279W; YNL275W; YNL271C; YNL243W; YNL194C; YNL192W; YNL180C; YNL173C; YNL154C; YNL145W; YNL098C; YNL093W; YNL090W; YNL087W; YNL084C; YNL047C; YNL033W; YNL019C; YNL006W; YNR002C; YNR060W; YPL180W; YPL176C; YPL092W; YPL058C; YPL056C; YPL036W; YPR055W; YPR075C; YPR156C; YPR165W; YPR171W; YPR192W; YHL044W; YHL040C; YHR005C; YHR006W; YHR135C; YHR161C; YHR186C; YEL017C-A; YER093C; YER123W; YER143W; YDR524C-B; YCL048W-A
Cell projection	YNL271C
Cell shape	YCL024W; YCR089W; YLL021W; YLR313C; YLR342W; YDL223C; YDR309C; YBR163W; YGR032W; YMR104C; YMR306W; YPR054W; YHR061C
Cell wall	YCR089W; YLL024C; YLR037C; YLR040C; YLR042C; YLR110C; YLR155C; YLR157C; YLR158C; YLR160C; YLR286C; YLR300W; YLR390W-A; YAL063C; YAL005C; YAR050W; YDL049C; YDR055W; YDR077W; YDR534C; YBR067C; YBR078W; YBR301W; YGL028C; YGR189C; YGR279C; YGR282C; YJL174W; YJL160C; YJL159W; YJL158C; YJL078C; YJR004C; YJR150C; YJR151C; YKL164C; YKL163W; YKL096W-A; YKL096W; YKR042W; YKR102W; YOL155C; YOL030W; YOR009W; YOR010C; YOR214C; YOR247W; YOR382W; YOR383C; YIL011W; YIR019C; YMR006C; YMR215W; YMR305C; YMR307W; YNL327W; YNL322C; YNL300W; YNL066W; YNR044W; YNR067C; YPL130W; YHR143W; YHR211W; YEL040W; YER011W; YER150W
Cell wall biogenesis/degradation	YCR089W; YFR042W; YLL031C; YLR037C; YLR110C; YLR194C; YLR286C; YLR300W; YLR342W; YLR343W; YLR390W; YLR436C; YLR443W; YDL049C; YDR125C; YDR261C; YDR351W; YDR437W; YDR446W; YDR528W; YBL101C; YBL043W; YBR005W; YBR023C; YBR038W; YBR076W; YBR078W; YBR301W; YGL028C; YGR032W; YGR143W; YGR166W; YGR189C; YGR229C; YGR279C; YGR282C; YJL201W; YJL174W; YJL159W; YJL158C; YJR013W; YJR153W; YKL165C; YKL164C; YKL163W; YKL126W; YKL046C; YKR004C; YKR042W; YKR076W; YKR100C; YOL132W; YOL155C; YOL105C; YOL030W; YOR008C; YOR009W; YOR092W; YOR190W; YOR247W; YOR336W; YIL146C; YMR104C; YMR176W; YMR215W; YMR238W; YMR273C; YMR305C; YMR306W; YMR307W; YNL322C; YNL283C; YNL192W; YNL066W; YPL021W; YPR054W; YPR159W; YHL043W; YHL028W; YHR021W-A; YHR101C; YHR103W; YHR132C; YHR142W; YHR143W; YEL040W; YER096W; YER124C
Centromere	YLR175W; YBL008W; YGR063C; YGR140W; YJR060W; YKL089W; YKL049C; YKR101W; YOR073W; YOR195W; YMR094W; YMR168C
Chaperone	YFL016C; YFR041C; YLL026W; YLL009C; YLR008C; YLR021W; YLR090W; YLR106C; YLR199C; YLR200W; YLR259C; YLR369W; YAL058W; YDL143W; YDR168W; YDR183W; YDR188W; YDR212W; YDR214W; YDR258C; YDR533C; YBR024W; YBR044C; YBR155W; YBR173C; YBR227C; YGL128C; YGL119W; YGL018C; YGR078C; YGR174C; YGR181W; YGR285C; YJL180C; YJL179W; YJL162C; YJL115W; YJL111W; YJL073W; YJL014W; YJL008C; YJR045C; YJR064W; YJR135W-A; YKL206C; YKL137W; YKL117W; YKL073W; YOR007C; YOR020C; YOR232W; YOR254C; YOR265W; YOR391C; YIL142W; YIL016W; YIR004W; YML094W; YMR038C; YMR161W; YMR186W; YMR214W; YMR322C; YNL328C; YNL310C; YNL281W; YNL259C; YNL227C; YNL206C; YNL153C; YNL148C; YNL077W; YNL064C; YNL007C; YPL241C; YPL240C; YPL280W; YPL215W; YPL144W; YPL106C; YPR061C; YHR005C-A; YEL030W; YEL020W-A; YEL003W; YER007W; YER030W; YER048C; YER072W
Chitin degradation	YLR286C; YLR307W; YLR308W; YDR371W
Chitin-binding	YLR286C; YGR282C
Chloride	YJR040W
Chloride channel	YJR040W
Cholesterol biosynthesis	YLR450W; YJL167W; YML075C; YPL117C; YHR190W
Chromatin regulator	YCR052W; YFL049W; YFR037C; YLL022C; YLR033W; YLR085C; YLR321C; YLR357W; YLR385C; YAL013W; YAL011W; YDL076C; YDL074C; YDL042C; YDR176W; YDR181C; YDR190C; YDR207C; YDR295C; YDR303C; YDR334W; YDR359C; YDR440W; YDR485C; YDR499W; YBL088C; YBL052C; YBL008W; YBL006C; YBR095C; YBR103W; YBR136W; YBR215W; YBR231C; YBR245C; YGL194C; YGL150C; YGL133W; YGL058W; YGR002C; YGR056W; YGR252W; YGR274C; YJL115W; YJL105W; YJL081C; YJR082C; YJR119C; YJR136C; YKL185W; YKL033W; YKR008W; YKR029C; YOL068C; YOL012C; YOL004W; YOR038C; YOR213C; YOR244W; YOR304W; YIL126W; YIL084C; YML127W; YML041C; YMR033W; YMR075W; YMR091C; YMR127C; YMR263W; YNL330C; YNL136W; YNL107W; YNL097C; YNL021W; YPL235W; YPL216W; YPL181W; YPL139C; YPL116W; YPL086C; YPL055C; YPL047W; YPL001W; YPR023C; YPR034W; YPR068C; YPR179C; YPR193C; YHR056C; YHR090C; YHR099W; YHR119W; YEL056W; YEL018W; YER051W; YBR111W-A
Chromophore	YOR386W
Chromosomal protein	YCL011C; YLR010C; YLR015W; YLR233C; YLR318W; YLR383W; YLR394W; YLR453C; YAR003W; YDL220C; YDL084W; YDL074C; YDR082W; YDR083W; YDR206W; YDR224C; YDR225W; YDR328C; YDR469W; YBL088C; YBL003C; YBL002W; YBR009C; YBR010W; YBR089C-A; YBR106W; YBR175W; YBR258C; YBR275C; YGL249W; YGL213C; YGL207W; YGR099W; YGR140W; YGR262C; YJL184W; YJL168C; YJR060W; YKL139W; YKL110C; YKL049C; YKL018W; YKR038C; YOL104C; YOL034W; YOL012C; YOR144C; YOR195W; YIL042C; YIL010W; YIL009C-A; YML069W; YML036W; YMR094W; YMR106C; YMR168C; YMR284W; YNL216W; YNL206C; YNL186W; YNL133C; YNL031C; YNL030W; YPL138C; YPL128C; YPL127C; YPR052C; YHR119W; YEL044W; YKR095W-A
Chromosomal rearrangement	YGL249W
Chromosome partition	YDL003W; YDR016C; YDR022C; YDR113C; YDR201W; YDR320C-A; YBL031W; YBR156C; YBR233W-A; YGL249W; YGL061C; YGR098C; YGR113W; YKL138C-A; YKL052C; YKR037C; YKR083C; YOR073W; YOR195W; YIL026C; YPL209C; YPL200W; YPR007C; YER147C
Cleavage on pair of basic residues	YLR120C; YLR121C; YLR300W; YLR395C; YDL067C; YGL089C; YGR279C; YJL160C; YJL159W; YJL158C; YKL164C; YKL163W; YIR039C; YMR305C; YNL238W; YPL187W; 1494398
Coated pit	YLR170C; YBL037W; YGL206C; YGR167W; YJR005W; YJR058C; YKL135C; YOL062C; YPL259C; YHL019C
Cobalt	YLR180W; YLR244C; YDR502C; YBL091C; YOR316C
Coenzyme A biosynthesis	YDR196C; YDR531W
Coiled coil	YCL061C; YCL054W; YCL029C; YCL008C; YCR009C; YCR033W; YCR042C; YCR086W; YCR093W; YFL046W; YFL023W; YFL013C; YFL008W; YFL002C; YFR001W; YFR031C; YFR037C; YFR038W; YLL026W; YLL021W; YLL008W; YLL055W; YLR002C; YLR026C; YLR068W; YLR086W; YLR093C; YLR095C; YLR105C; YLR166C; YLR190W; YLR211C; YLR238W; YLR254C; YLR256W; YLR268W; YLR283W; YLR309C; YLR314C; YLR315W; YLR319C; YLR360W; YLR383W; YLR399C; YLR423C; YLR429W; YLR431C; YAL034W-A; YAL030W; YAL029C; YAL014C; YAR002W; YDL207W; YDL181W; YDL239C; YDL225W; YDL171C; YDL116W; YDL113C; YDL099W; YDL088C; YDL087C; YDL074C; YDL070W; YDL058W; YDL040C; YDR027C; YDR049W; YDR083W; YDR087C; YDR096W; YDR119W; YDR130C; YDR145W; YDR163W; YDR166C; YDR181C; YDR183W; YDR186C; YDR200C; YDR201W; YDR213W; YDR218C; YDR221W; YDR227W; YDR229W; YDR233C; YDR251W; YDR258C; YDR285W; YDR295C; YDR299W; YDR308C; YDR318W; YDR320C-A; YDR326C; YDR356W; YDR357C; YDR358W; YDR363W; YDR365C; YDR388W; YDR393W; YDR412W; YDR425W; YDR439W; YDR468C; YDR482C; YDR484W; YDR485C; YDR486C; YDR498C; YDR499W; YDR532C; YBL063W; YBL047C; YBR079C; YBR098W; YBR102C; YBR128C; YBR172C; YBR179C; YBR193C; YBR198C; YBR211C; YBR237W; YBR260C; YGL233W; YGL216W; YGL212W; YGL207W; YGL183C; YGL172W; YGL086W; YGL061C; YGL033W; YGL029W; YGL020C; YGR009C; YGR013W; YGR030C; YGR059W; YGR091W; YGR103W; YGR113W; YGR119C; YGR132C; YGR142W; YGR154C; YGR167W; YGR179C; YGR231C; YGR238C; YGR271C-A; YGR274C; YGR276C; YJL168C; YJL115W; YJL114W; YJL112W; YJL074C; YJL061W; YJL041W; YJL039C; YJL036W; YJL029C; YJL020C; YJL019W; YJR076C; YJR082C; YJR134C; YKL196C; YKL179C; YKL172W; YKL143W; YKL138C-A; YKL082C; YKL057C; YKL042W; YKL006C-A; YKL002W; YKR007W; YKR020W; YKR035W-A; YKR036C; YKR037C; YKR054C; YKR083C; YKR095W; YOL109W; YOL091W; YOL082W; YOL069W; YOL034W; YOL027C; YOL018C; YOR036W; YOR048C; YOR073W; YOR075W; YOR086C; YOR106W; YOR129C; YOR132W; YOR138C; YOR175C; YOR177C; YOR195W; YOR198C; YOR216C; YOR269W; YOR270C; YOR275C; YOR287C; YOR310C; YOR326W; YOR327C; YOR332W; YIL159W; YIL149C; YIL144W; YIL138C; YIL115C; YIL105C; YIL084C; YIL038C; YIL026C; YIL004C; YIR006C; YML104C; YML103C; YML098W; YML072C; YML114C; YML048W; YMR005W; YMR014W; YMR017W; YMR029C; YMR032W; YMR054W; YMR077C; YMR112C; YMR117C; YMR159C; YMR183C; YMR185W; YMR186W; YMR197C; YMR198W; YMR227C; YMR255W; YMR294W; YNL272C; YNL271C; YNL250W; YNL245C; YNL242W; YNL225C; YNL149C; YNL136W; YNL107W; YNL091W; YNL087W; YNL084C; YNL079C; YPL253C; YPL249C; YPL242C; YPL232W; YPL260W; YPL216W; YPL174C; YPL158C; YPL155C; YPL120W; YPL105C; YPL084W; YPL055C; YPL032C; YPL019C; YPL018W; YPL011C; YPL009C; YPL002C; YPR018W; YPR046W; YPR049C; YPR055W; YPR072W; YPR117W; YPR125W; YPR137W; YPR141C; YPR179C; YHL009W-A; YHL009W-B; YHR023W; YHR065C; YHR090C; YHR107C; YHR108W; YHR114W; YHR158C; YHR184W; YEL061C; YEL005C; YEL003W; YER008C; YER018C; YER068W; YER093C; YER161C; YGR169C-A; YJR005C-A; YIL002W-A; YLR146W-A
